id,source_url,incident_title,location,category,date_incident,date_final_report,description,download_url,download_title,file_type
202005ILA1,https://www.csb.gov/bio-lab-lake-charles-chemical-fire-and-release-/,Bio-Lab Lake Charles Chemical Fire and Release,"Location: Lake Charles, LA",Reactive Incident,8/27/2020,4/24/2023,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Bio-Lab_(Bio-Lab_R4).pdf,Recommendation Status Change Summary,pdf
202005ILA1,https://www.csb.gov/bio-lab-lake-charles-chemical-fire-and-release-/,Bio-Lab Lake Charles Chemical Fire and Release,"Location: Lake Charles, LA",Reactive Incident,8/27/2020,4/24/2023,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_EPA_(Bio-Lab_R6).pdf,Recommendation Status Change Summary,pdf
202005ILA1,https://www.csb.gov/bio-lab-lake-charles-chemical-fire-and-release-/,Bio-Lab Lake Charles Chemical Fire and Release,"Location: Lake Charles, LA",Reactive Incident,8/27/2020,4/24/2023,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_LA_State_Govt_(Bio-Lab_R5).pdf,Recommendation Status Change Summary,pdf
202005ILA1,https://www.csb.gov/bio-lab-lake-charles-chemical-fire-and-release-/,Bio-Lab Lake Charles Chemical Fire and Release,"Location: Lake Charles, LA",Reactive Incident,8/27/2020,4/24/2023,,https://www.csb.gov/assets/1/20/biolab_investigation_report_2023-4-24_r11.pdf?17003,"Chemical Reaction, Decomposition, and Toxic Gas Release at Bio-Lab, Inc.",pdf
202005ILA1,https://www.csb.gov/bio-lab-lake-charles-chemical-fire-and-release-/,Bio-Lab Lake Charles Chemical Fire and Release,"Location: Lake Charles, LA",Reactive Incident,8/27/2020,4/24/2023,,https://www.csb.gov/assets/1/20/CSB_Report_Schedule.pdf?16814,Investigation Report Release Schedule,pdf
200306ITX16,https://www.csb.gov/blsr-operating-ltd-vapor-cloud-fire/,BLSR Operating Ltd. Vapor Cloud Fire,"Location: Rosharon, TX",Flammable Vapor,1/13/2003,9/17/2003,,https://www.csb.gov/assets/1/20/BLSR_Report.pdf?13780,Final Investigation Report,pdf
200306ITX16,https://www.csb.gov/blsr-operating-ltd-vapor-cloud-fire/,BLSR Operating Ltd. Vapor Cloud Fire,"Location: Rosharon, TX",Flammable Vapor,1/13/2003,9/17/2003,,https://www.csb.gov/assets/1/20/BLSR_Fed_Reg.pdf?13781,"Federal Register Notice for Board Public Meeting, Washington, DC, September 17, 2003",pdf
200306ITX16,https://www.csb.gov/blsr-operating-ltd-vapor-cloud-fire/,BLSR Operating Ltd. Vapor Cloud Fire,"Location: Rosharon, TX",Flammable Vapor,1/13/2003,9/17/2003,,https://www.csb.gov/assets/1/20/BLSR_DOT_HM_Program_Regulatory_Alert.pdf?15341,Classification and Package Selection of Hazardous Materials,pdf
200306ITX16,https://www.csb.gov/blsr-operating-ltd-vapor-cloud-fire/,BLSR Operating Ltd. Vapor Cloud Fire,"Location: Rosharon, TX",Flammable Vapor,1/13/2003,9/17/2003,,https://www.csb.gov/assets/1/20/BLSR_Transcript.pdf?13782,"Transcript of Board Public Meeting, Washington, DC, September 17, 2003",pdf
202201IOH5,https://www.csb.gov/bp---husky-oregon-chemical-release-and-fire-/,BP - Husky Oregon Chemical Release and Fire,"Location: Oregon, OH",Oil and Refining - Fire and Explosion,9/20/2022,6/24/2024,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_API_(BP_Husky_R5).pdf,Recommendation Status Change Summary,pdf
202201IOH5,https://www.csb.gov/bp---husky-oregon-chemical-release-and-fire-/,BP - Husky Oregon Chemical Release and Fire,"Location: Oregon, OH",Oil and Refining - Fire and Explosion,9/20/2022,6/24/2024,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_API_(BP_Husky_R6).pdf,Recommendation Status Change Summary,pdf
202201IOH5,https://www.csb.gov/bp---husky-oregon-chemical-release-and-fire-/,BP - Husky Oregon Chemical Release and Fire,"Location: Oregon, OH",Oil and Refining - Fire and Explosion,9/20/2022,6/24/2024,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_ISA_(BP_Husky_R7)_O-ARAR.pdf,Recommendation Status Change Summary,pdf
202201IOH5,https://www.csb.gov/bp---husky-oregon-chemical-release-and-fire-/,BP - Husky Oregon Chemical Release and Fire,"Location: Oregon, OH",Oil and Refining - Fire and Explosion,9/20/2022,6/24/2024,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_ORC_(BP-Husky_R1)_O-ARAR.pdf,Recommendation Status Change Summary,pdf
202201IOH5,https://www.csb.gov/bp---husky-oregon-chemical-release-and-fire-/,BP - Husky Oregon Chemical Release and Fire,"Location: Oregon, OH",Oil and Refining - Fire and Explosion,9/20/2022,6/24/2024,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_ORC_(BP-Husky_R2)_C-AAA.pdf,Recommendation Status Change Summary,pdf
202201IOH5,https://www.csb.gov/bp---husky-oregon-chemical-release-and-fire-/,BP - Husky Oregon Chemical Release and Fire,"Location: Oregon, OH",Oil and Refining - Fire and Explosion,9/20/2022,6/24/2024,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_ORC_(BP-Husky_R3)_C-AA.pdf,Recommendation Status Change Summary,pdf
202201IOH5,https://www.csb.gov/bp---husky-oregon-chemical-release-and-fire-/,BP - Husky Oregon Chemical Release and Fire,"Location: Oregon, OH",Oil and Refining - Fire and Explosion,9/20/2022,6/24/2024,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_ORC_(BP-Husky_R4)_C-AA.pdf,Recommendation Status Change Summary,pdf
202201IOH5,https://www.csb.gov/bp---husky-oregon-chemical-release-and-fire-/,BP - Husky Oregon Chemical Release and Fire,"Location: Oregon, OH",Oil and Refining - Fire and Explosion,9/20/2022,6/24/2024,,https://www.csb.gov/assets/1/20/final_report_-_20241.pdf?17021,Fatal Naphtha Release and Fire at BP-Husky Toledo Refinery,pdf
202201IOH5,https://www.csb.gov/bp---husky-oregon-chemical-release-and-fire-/,BP - Husky Oregon Chemical Release and Fire,"Location: Oregon, OH",Oil and Refining - Fire and Explosion,9/20/2022,6/24/2024,,https://www.csb.gov/assets/1/20/BP_Husky_Investigation_Update.pdf?16928,BP-Husky Refinery Investigation Update,pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__API_(BP_TXC_R4)__C-AA.pdf,Recommendations Status Change Summary,pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_API_(BP_TXC_R6a)_C-AAA.pdf,Recommendation Status Change Summary,pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_API_and_USW_(BP_Texas_City_R7a_and_R7b)_C-AA.pdf,Recommendation Status Change,pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__BP_BOD_(BP_TXC_R11)__C-AAA.pdf,Recommendations Status Change Summary,pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__BP_BOD__BP_TXC_R13___C-AA.pdf,Download,pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/recommendation/API_R2_Text_of_Recommendation.pdf,Download,pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__OSHA_(BP_TXC_R5)_C-AA.pdf,Recommendation Status Change Summary,pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__OSHA_(BP_TXC_R8)_C-AAA.pdf,Recommendation Status Change Summary,pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/recommendation/Status_Change_Summary__OSHA__BP_TXC_R9___O-UR.pdf,Download,pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_USW_(BP_TXC_R6b)_C-AA.pdf,Recommendation Status Change Summary,pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_API_and_USW_(BP_Texas_City_R7a_and_R7b)_C-AA1.pdf,Recommendation Status Change,pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/1/20/MerrittSenateEPW7-10-07Written.pdf?13890,7.10.2007 - Chairman Merritt Testimony before Senate Subcommittee,pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/1/20/MerrittEnergyCommerceTestimony5_16_07.pdf?13891,5.16.2007 - Chairman Merritt Testimony before House Subcommittee,pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/1/20/Baker_panel_report1.pdf?13842,Report of the BP Independent Refineries Safety Review Panel (Baker Panel Report),pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/1/20/CSBFinalReportBP.pdf?13841,Final Investigation Report,pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/1/20/BP_Recs.pdf?13851,Text of CSB's Urgent Safety Recommendation to BP America and BP Global Board of Directors,pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/1/20/BP_Recs_2.pdf?13853,Text of CSB's Urgent Trailer Siting Recommendations to American Petroleum Institute and National Pet,pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/1/20/BP_Fed_Reg1.pdf?13846,"Federal Register Notice for Board Community Meeting, Texas City, TX, October 27, 2005",pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/1/20/BP_Transcript_1.pdf?13847,"Transcript of Board Public Meeting, Texas City, TX, March 20, 2007",pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/1/20/BP_Transcript_2.pdf?13848,"Transcript of Board Community Meeting, Texas City, TX, October 27, 2005",pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/1/20/News_Conference_Statements.pdf?13852,"News Release October 31, 2006 - Statement of CSB Chairman Carolyn W. Merritt",pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/1/20/API-OSHA_Recommendation.pdf?13855,"Text of CSB Recommendations to OSHA, American Petroleum Institute",pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/1/20/CSB_BPTrailerData6-30_06.pdf?13840,Trailer Blast Damage Information Table,pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/1/20/Browne.pdf?13947,Browne: Take Action to Put Safety First,pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/1/20/Executive_Summary_of_Report_of_Findings.pdf?13942,"Executive Summary of Report of Findings, January 21, 2005",pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/1/20/What_makes_protection_particularly_difficult_for_BP_Texas_City.pdf?13943,What makes protection particularly difficult for BP Texas City?,pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/1/20/HSSE_05.pdf?13944,HSSE ’05 Business plan,pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/1/20/HSSE_051.pdf?13945,OSHA 2005 Citations,pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/1/20/BP_OSHA_Settlement_Agreement.pdf?13946,BP OSHA Settlement Agreement,pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/1/20/2004 TCS Assessment.pdf?13933,Texas City Site (TCS) – Texas City Refinery and Texas City Chemicals Site gHSEr 2004 Assessment,pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/1/20/moc0828011.pdf?13888,Management of Change,pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/1/20/RHUBulletin.pdf?13839,Safety Bulletin: Positive Material Verification,pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/1/20/Don_Statement.pdf?13849,Statement of CSB Lead Investigator Don Holmstrom Updating the Status of the Board's BP Texas City Re,pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/1/20/Carolyn_Statement.pdf?13850,Statement of CSB Chairman Carolyn W. Merritt on the Board's Urgent Safety Recommendation to BP North,pdf
,https://www.csb.gov/bp-america-texas-city-refinery-explosion/,BP America (Texas City) Refinery Explosion,"Location: Texas City, TX",Oil and Refining - Fire and Explosion,3/23/2005,3/20/2007,,https://www.csb.gov/assets/1/20/Carolyn_Statement_3.pdf?13854,Statement of CSB Chairman Merritt to BP Independent Refinery Safety Panel,pdf
200103IGA10,https://www.csb.gov/bp-amoco-thermal-decomposition-incident/,BP Amoco Thermal Decomposition Incident,"Location: Augusta, GA",Oil and Refining - Reactive Incident,3/13/2001,5/20/2002,,https://www.csb.gov/assets/1/20/BP_Investigation_Report.pdf?13755,Final Investigation Report,pdf
200103IGA10,https://www.csb.gov/bp-amoco-thermal-decomposition-incident/,BP Amoco Thermal Decomposition Incident,"Location: Augusta, GA",Oil and Refining - Reactive Incident,3/13/2001,5/20/2002,,https://www.csb.gov/assets/1/20/BP_Transcript.pdf?13757,"Transcript of Board Public Meeting, Washington, DC, May 14, 2002",pdf
,https://www.csb.gov/carbide-industries-fire-explosion/,Carbide Industries Fire and Explosion,"Location: Louisville, KY",Chemical Manufacturing - Fire and Explosion,3/21/2011,2/7/2013,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Carbide_(Carbide_R02)_C-NLA.pdf,Recommendations Status Change Summary,pdf
,https://www.csb.gov/carbide-industries-fire-explosion/,Carbide Industries Fire and Explosion,"Location: Louisville, KY",Chemical Manufacturing - Fire and Explosion,3/21/2011,2/7/2013,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_Carbide_(R3)_C-AA.pdf,Recommendation Status Change Summary,pdf
,https://www.csb.gov/carbide-industries-fire-explosion/,Carbide Industries Fire and Explosion,"Location: Louisville, KY",Chemical Manufacturing - Fire and Explosion,3/21/2011,2/7/2013,,https://www.csb.gov/assets/recommendation/Status_Change_Summary_NFPA_(Carbide_R01)_C-RS.pdf,Recommendations Status Change Summary,pdf
